Timestamp	Oven1_C	Oven2_C	Oven3_C	Oven4_C
2025-08-24 08:01:28	193.222549126407	204.12926740558487	218.0775098838661	200.3341184036708
2025-08-24 08:01:29	193.69387949209144	204.57382702464363	217.35450428214583	199.9732743311705
2025-08-24 08:01:30	193.8554731669079	205.1755031219152	217.9147531245597	197.51341626894947
2025-08-24 08:01:31	192.59299168831416	204.1936058842567	218.92838560651234	199.6256966226261
2025-08-24 08:01:32	193.5517682950983	203.9834137142265	219.79240126082652	198.06568583051404
2025-08-24 08:01:33	192.96000107273878	203.44807696507223	218.09348607362236	199.9965843864245
2025-08-24 08:01:34	192.4254453880035	204.05400737416855	220.17748555832094	199.9805390550609
2025-08-24 08:01:35	192.0847002873609	203.12230893352495	219.94319886130808	200.49621555784253
2025-08-24 08:01:36	193.90373734554632	204.05278246364443	219.07983694779412	199.79269113324222
2025-08-24 08:01:37	193.10924693671035	203.07655284034942	220.3720816060003	198.20942770293115
2025-08-24 08:01:38	192.11365828064342	204.4868812477629	220.07247439063855	198.5634579856805
2025-08-24 08:01:39	192.85871861673155	204.7649061951977	220.47708565926328	197.6370702445853
2025-08-24 08:01:40	192.64453427017577	205.02041319545543	219.7283212756146	199.41604218568577
2025-08-24 08:01:41	192.00301496924632	206.75116020216674	221.3457662334406	198.75877427963562
2025-08-24 08:01:42	191.10087308542145	205.50926904471262	221.16288475576792	199.1492393258665
2025-08-24 08:01:43	190.0536511568486	204.56384360925279	220.22539887133377	198.94761295611875
2025-08-24 08:01:44	191.04184811345885	205.1392571790529	218.05484924172598	198.62056598818347
2025-08-24 08:01:45	191.05098715880308	203.979113356963	218.75178226807952	199.73414632633262
2025-08-24 08:01:46	192.58950246173848	204.30526419611655	218.2049181664247	197.91490614006503
2025-08-24 08:01:47	192.46902100800224	202.96009973965198	219.53441011850578	196.66744996938192
2025-08-24 08:01:48	192.93628588823037	203.59041849637396	219.78411690777622	195.92783761705672
2025-08-24 08:01:49	191.6025912667892	202.46781393143104	218.42362361605512	196.33374044300425
2025-08-24 08:01:50	191.91393764291013	203.81651476740538	218.12668936924783	196.61843372668872
2025-08-24 08:01:51	191.0065958033469	204.6836652669007	215.52714133363844	196.62157380092938
2025-08-24 08:01:52	192.5500718688113	206.88436029911625	218.34456233773207	195.62795959292515
2025-08-24 08:01:53	191.82151172573873	205.4497769107756	215.38058024361686	197.47283018622858
2025-08-24 08:01:54	193.62237556197866	206.0016630531972	216.35055999880603	198.1960847722259
2025-08-24 08:01:55	192.55266443292558	204.79509717159752	215.86161436387573	196.4153012006661
2025-08-24 08:01:56	191.82991322661738	203.99930897868794	218.87525089543215	196.22091624323775
2025-08-24 08:01:57	191.24217827542287	203.49032753210588	216.94047194428407	198.7865507813785
2025-08-24 08:01:58	192.05371520983138	203.37318390525377	218.9317080039095	197.23074771268801
2025-08-24 08:01:59	193.0831032218877	201.20040818514738	218.64645659459288	195.74466973784124
2025-08-24 08:02:00	193.61190607502283	201.30713218300306	218.82105262780482	194.5823077498214
2025-08-24 08:02:01	192.15668706057448	202.6560212566748	221.4346819112796	194.459233252666
2025-08-24 08:02:02	193.41851622460885	201.29052260931476	218.19293484913456	196.6414645980306
2025-08-24 08:02:03	194.2764909651246	200.35698920545715	218.3048995259317	195.36335613293056
2025-08-24 08:02:04	194.28175136487704	202.69022569047593	217.48167606793845	194.33006467190802
2025-08-24 08:02:05	194.54294991682488	203.52705503735078	218.44949342554597	194.8537898953405
2025-08-24 08:02:06	193.58577865307015	201.63952057478954	217.09552985367984	194.5164630948391
2025-08-24 08:02:07	193.28206215679967	200.4495086977555	217.57373063282495	196.41466984081256
2025-08-24 08:02:08	193.7164030222406	201.9543463412761	218.19742251753135	196.22788679244687
2025-08-24 08:02:09	192.08624184858004	202.09661045950827	216.17021041063452	194.74895530308936
2025-08-24 08:02:10	191.75764088555945	200.28874651956767	215.03976672794477	195.43962406323564
2025-08-24 08:02:11	190.6802288573905	201.2269407151075	215.27152755625147	193.42938651914812
2025-08-24 08:02:12	191.7086720880082	202.95018960023438	214.73880716490783	195.1693371978598
2025-08-24 08:02:13	192.21755474267096	201.43725235007554	215.1524914602079	195.43636655258774
2025-08-24 08:02:14	190.78404220518186	203.07166058840946	214.38159925615912	196.54612805317862
2025-08-24 08:02:15	193.3951356221209	202.11819368337171	212.48065105297033	197.70757562094585
2025-08-24 08:02:16	190.70388112741728	204.04767437010074	214.92090259076934	196.26075759495941
2025-08-24 08:02:17	190.3497448912093	204.11893875226016	213.40408159053118	196.91682069591968
2025-08-24 08:02:18	192.22467343251208	205.25448591706592	212.52269243147092	196.82990961368571
2025-08-24 08:02:19	192.17209656777885	203.41015299690244	211.04786997085674	197.45960253734933
2025-08-24 08:02:20	192.86265758981318	203.95928120532724	213.54114228730018	196.5616714804815
2025-08-24 08:02:21	191.97631136462456	202.27395079648957	213.3217483449277	198.99305042995726
2025-08-24 08:02:22	192.27158297031588	204.83712108983366	213.24353716205403	198.71802246525402
2025-08-24 08:02:23	191.53969530864256	202.52157930327178	214.64689262686596	200.41026809375361
2025-08-24 08:02:24	191.63887977060344	204.01501036177294	213.45969022252106	200.08523987135825
2025-08-24 08:02:25	193.0021491817674	202.7498354191818	214.15965753384336	197.73232616932063
2025-08-24 08:02:26	192.1164345109532	203.39772049501948	210.47628757168	199.07785077816814
2025-08-24 08:02:27	189.59948643028576	203.19425948389718	211.7283013692591	199.59943584744283
2025-08-24 08:02:28	192.4307463762877	204.069078986466	211.3777279601647	197.86463264375902
2025-08-24 08:02:29	192.60252884686324	204.09787835946278	211.64543268723955	200.7348798295264
2025-08-24 08:02:30	191.2168586717089	203.03468494911274	211.34043696910004	199.65337531226496
2025-08-24 08:02:31	192.30878800781093	204.92896761430902	212.3086116352123	200.89564481604285
2025-08-24 08:02:32	192.0436107168754	202.85382398357604	212.66343011982033	199.13890892340078
2025-08-24 08:02:33	192.07018972090594	203.5540129255453	212.91111002891054	199.91207115060163
2025-08-24 08:02:34	191.6696688567462	204.0366505354353	212.62119034263387	199.165509590836
2025-08-24 08:02:35	191.21421736589105	203.52755550444206	212.6722707186884	198.70173820669106
2025-08-24 08:02:36	192.93066464648874	202.1187681607048	210.8543442321606	198.62998492864256
2025-08-24 08:02:37	194.23245297042925	204.45535488514705	211.67476164607325	201.028040800448
2025-08-24 08:02:38	193.06907165302104	206.24498261345934	212.86289944765193	199.67108656545565
2025-08-24 08:02:39	192.8022175916519	205.60767704445746	212.08078968845086	200.81278093769868
2025-08-24 08:02:40	193.19520561164694	205.01135605393532	214.172900206259	199.79316393670135
2025-08-24 08:02:41	190.8482471403414	206.0145754700283	212.8228960904885	199.09303124215714
2025-08-24 08:02:42	194.809835506864	205.07689039030808	212.17933738060987	199.6282107613309
2025-08-24 08:02:43	192.06249936115327	206.90543987544984	212.82975116544836	200.72873853497632
2025-08-24 08:02:44	193.80943746325258	207.02957330985333	213.9890380825025	199.3333337377545
2025-08-24 08:02:45	193.5079768104056	206.5147771041572	213.36903018332276	201.39352662303753
2025-08-24 08:02:46	193.9141862614326	205.977588586933	212.46782701646677	200.74521805558416
2025-08-24 08:02:47	197.0610920021465	205.85880134264025	215.17934552586152	201.46850087060773
2025-08-24 08:02:48	195.63412229170257	206.8934262212778	213.6297426481529	202.45194197177588
2025-08-24 08:02:49	195.86106962806386	208.14769799886528	214.0730759406714	200.9051619166148
2025-08-24 08:02:50	195.05113270779088	207.01769979712589	215.2368590897573	201.48576948305498
2025-08-24 08:02:51	195.031367770444	206.131796749065	213.16942878590336	200.907313991603
2025-08-24 08:02:52	194.7263354910328	204.5281030868764	214.4544118397113	201.08733995022223
2025-08-24 08:02:53	193.90628325036204	205.87932316623036	212.84529678514428	198.89126228529503
2025-08-24 08:02:54	195.95539495801418	206.34234813731658	213.36952389357225	198.78657923502354
2025-08-24 08:02:55	195.31672911396888	205.43920413117118	212.33008689291165	199.62389920347226
2025-08-24 08:02:56	194.52203953539396	206.1308786059285	212.65573607318103	199.6393666084917
2025-08-24 08:02:57	196.3453096221034	206.94049661508998	212.37081293637064	198.2847897139687
2025-08-24 08:02:58	197.76122228893965	207.26061627754308	211.06558280924364	198.094149426781
2025-08-24 08:02:59	198.9086047560816	207.14761670566745	210.68524011501205	198.63569310568585
2025-08-24 08:03:00	198.32874052981262	204.94635430813685	210.36767304352315	200.19505749874716
2025-08-24 08:03:01	197.81160728869258	204.24766848132447	210.05430512633487	198.70916485829144
2025-08-24 08:03:02	197.20045957724517	205.1349314882755	211.22752304145737	200.67308318395655
2025-08-24 08:03:03	199.4318283398461	206.56393474821934	208.95907919282837	201.39522453418502
2025-08-24 08:03:04	197.95996245844273	204.62117133674997	209.1507413347707	202.96455074279984
2025-08-24 08:03:05	198.4482765063846	206.76537589530076	210.35726737620746	203.99288043945944
2025-08-24 08:03:06	199.22580061623702	207.21138897580082	209.5568512873984	201.46071754317995
2025-08-24 08:03:07	198.55721323277496	209.07645358782673	209.07502238289774	198.91753046596605
2025-08-24 08:03:08	197.66065611620368	207.29066908770935	208.9692337494387	201.15285972938133
2025-08-24 08:03:09	196.8223285934721	208.19004229228372	210.69505853816082	202.87320015314097
2025-08-24 08:03:10	196.69299730219026	208.49759648728417	211.52365312032958	201.61294737832992
2025-08-24 08:03:11	197.2781879368268	207.1438742796658	211.68390743377003	200.69716920586714
2025-08-24 08:03:12	198.0516106559581	210.17851907348796	212.55425411131822	201.7873605291766
2025-08-24 08:03:13	196.79376879519577	210.14951222001417	212.21400264092514	201.84051316730753
2025-08-24 08:03:14	197.4869241399673	210.57487062946592	211.78840062899215	201.21731366874926
2025-08-24 08:03:15	197.10924873732102	213.92780664845031	211.7281890010888	201.33672782386216
2025-08-24 08:03:16	196.74277778037833	209.06771557495333	212.33837401141602	202.13426968421683
2025-08-24 08:03:17	195.21969080054902	211.5506823861378	213.21669926678996	202.16898110554797
2025-08-24 08:03:18	197.6294261058231	209.8192607848981	211.83925882733786	201.29342955878556
2025-08-24 08:03:19	196.52910914491795	209.8104198172066	210.897875194992	201.38785366447163
2025-08-24 08:03:20	197.31883922874704	209.12630752631966	209.79917667536074	202.5886071991229
2025-08-24 08:03:21	194.58788642904025	208.7317602046938	208.6436707102047	200.62276936193265
2025-08-24 08:03:22	199.26514417914768	208.13622874324764	209.78430509805696	201.85943889368966
2025-08-24 08:03:23	198.14031425029108	208.6762324493745	210.00147309078545	201.04172156549288
2025-08-24 08:03:24	198.32327450866572	206.0708488364792	209.65091041951757	203.27492864621195
2025-08-24 08:03:25	196.06889895282296	208.04286062468364	209.58600535720288	202.37561381429194
2025-08-24 08:03:26	197.73662190370842	207.13589150486231	211.01610470066402	202.85727917680813
2025-08-24 08:03:27	196.7405467557543	206.0986943500026	208.4978813538216	202.04507960736157
2025-08-24 08:03:28	197.41402890152955	207.07063377560817	210.23707520293362	201.25193756252077
2025-08-24 08:03:29	201.76882971627572	209.0214751869357	210.1100700383729	203.41940615128004
2025-08-24 08:03:30	200.39271746542613	206.63251324804463	209.2251213897351	203.9407015203038
2025-08-24 08:03:31	201.35812919526856	206.91717911303277	210.61219052734057	204.4799328695947
2025-08-24 08:03:32	202.39596529203206	205.6185682742459	210.11622371895317	203.7795257620962
2025-08-24 08:03:33	202.4187477310318	206.2871168327343	210.30237954552723	204.1775585567154
2025-08-24 08:03:34	201.8767503657254	206.7770734740848	209.4866076169775	204.20748920975856
2025-08-24 08:03:35	202.43074215766816	207.62879020738592	208.48907973147257	201.9763312966395
2025-08-24 08:03:36	203.51535072389927	205.888060512598	210.39032908928763	203.80167542411934
2025-08-24 08:03:37	201.33103230886175	205.39900048071783	209.54165943342161	202.37714850265465
2025-08-24 08:03:38	201.17576443674622	205.38301848244285	209.1185412632519	200.34451338623256
2025-08-24 08:03:39	201.83875107379131	205.64613112834044	208.10301072191407	202.6907050794269
2025-08-24 08:03:40	203.20392510080217	204.130584905452	208.77153249922915	201.9525252761077
2025-08-24 08:03:41	202.05269233781954	205.52428115388415	208.7327762182176	201.10916250807045
2025-08-24 08:03:42	201.95186539935494	205.6384670621236	208.49415914931112	200.3349638637904
2025-08-24 08:03:43	199.4758953299966	204.98756280547616	208.51624578389468	201.5947551126541
2025-08-24 08:03:44	201.34963549687353	203.34338588981484	208.46066842435152	202.89898653683264
2025-08-24 08:03:45	199.71952048842005	203.65788024724716	206.86277838776186	202.17229286631223
2025-08-24 08:03:46	200.843322904465	204.5130712999508	209.01269492047848	201.87095267824736
2025-08-24 08:03:47	199.27544477441742	205.5653938816217	208.9054073577855	202.67429280528532
2025-08-24 08:03:48	199.33461349474118	206.8078592158254	211.4273533640659	202.21617690151925
2025-08-24 08:03:49	200.00024748874014	206.0591087340544	210.58544635299086	201.76590488073268
2025-08-24 08:03:50	199.4900486939083	206.4736213291218	209.61457649383868	202.4072308807207
2025-08-24 08:03:51	199.64178742581822	204.84024436694375	210.32362193914074	202.8182067303731
2025-08-24 08:03:52	200.55990008028434	204.7984266221524	210.26443341888586	203.74778638956514
2025-08-24 08:03:53	199.17616344476005	206.58788920950622	210.7249884269858	203.66921941078428
2025-08-24 08:03:54	199.84615053739176	207.16217927473207	210.1080606883225	201.61158181085037
2025-08-24 08:03:55	201.10758194636662	209.2813620374748	210.52084825613878	203.21269189503096
2025-08-24 08:03:56	199.97864697903958	207.8059962388616	209.98194201377189	203.00795935017155
2025-08-24 08:03:57	198.08612607322823	207.74419058546576	210.96723211712631	203.65515683934422
2025-08-24 08:03:58	199.07473525146875	206.54937999784227	209.35541923151231	202.42633516744195
2025-08-24 08:03:59	199.60153594137503	206.43258440849468	210.91775799177685	202.1074547566929
2025-08-24 08:04:00	198.24769607239355	207.09353212285203	210.497407506372	203.5648897156063
2025-08-24 08:04:01	199.44644192424443	205.65027083474564	210.15012137315682	200.79734129981782
2025-08-24 08:04:02	198.45780771852895	206.19682946940904	210.44293764607116	199.77355734532793
2025-08-24 08:04:03	199.1193297702132	205.60288750554741	210.03470235418084	201.81749158477606
2025-08-24 08:04:04	198.07020412986526	205.49632605192525	212.04791435904488	202.4329006732565
2025-08-24 08:04:05	197.9438386632359	204.97439191847195	211.105604428596	200.9659725894999
2025-08-24 08:04:06	196.69560320289617	205.92782847081764	212.1572819293169	199.59295128191368
2025-08-24 08:04:07	195.959248304086	203.42609446622615	210.94088946288315	201.1080820412172
2025-08-24 08:04:08	199.3833505569611	205.4357801539047	211.06843222371185	202.8882036497483
2025-08-24 08:04:09	197.5877423307935	204.33905776078697	211.0228705255086	203.52907170092735
2025-08-24 08:04:10	196.62444016000282	207.06450143159162	211.56815611724443	202.8578066351932
2025-08-24 08:04:11	196.16866727179212	206.15081869043786	210.83393657913558	203.76008813846735
2025-08-24 08:04:12	198.56455010842424	205.4656558571361	211.6759606403319	202.98616484000337
2025-08-24 08:04:13	198.52153915049726	206.09136876704173	210.90392441326924	202.66018833605423
2025-08-24 08:04:14	199.85422135171922	203.27423717652786	210.62155549549243	202.40690315307376
2025-08-24 08:04:15	198.9484685089952	204.92039706992645	211.23492949005498	200.93426422329313
2025-08-24 08:04:16	198.24637207971224	203.9710202342154	209.00263676709153	202.49402269143846
2025-08-24 08:04:17	200.05487950415935	203.55272895232125	211.632573262476	203.34856485866453
2025-08-24 08:04:18	199.1938421276122	204.78743247204702	209.68319897001567	203.73928499550777
2025-08-24 08:04:19	198.49718583491253	203.08448613050913	210.7235240163964	203.79794137213446
2025-08-24 08:04:20	196.07603843159546	203.79086933326442	208.9057240659789	202.29744338548483
2025-08-24 08:04:21	199.75876509569153	203.83985070543702	210.03243199385287	202.96006310145015
2025-08-24 08:04:22	194.75667384207335	204.09688618051345	210.08634278924995	201.64089523087685
2025-08-24 08:04:23	193.8636081706065	203.5660823878557	209.77940184520034	201.99336231744917
2025-08-24 08:04:24	195.78450054584053	205.5024422615988	208.5055983032968	200.43136338209885
2025-08-24 08:04:25	196.11003677345172	203.91654701823234	209.11746931832326	200.0836940258691
2025-08-24 08:04:26	196.19993096227304	202.89786738117022	208.2227397796871	201.06199035334478
2025-08-24 08:04:27	194.61998257123443	202.0629751965659	210.0120384385971	200.09575160230338
2025-08-24 08:04:28	194.3318921104864	201.9006745646077	211.15206404177192	199.31667454229333
2025-08-24 08:04:29	194.5732199626735	204.09486549387023	211.5900716652573	200.92362257754476
2025-08-24 08:04:30	195.31618159706844	202.8822747118959	210.14326610653208	201.21832473180308
2025-08-24 08:04:31	194.0084948057971	205.04080932119743	209.47350996688272	200.19932373032006
2025-08-24 08:04:32	194.51802003379228	203.98123481646374	210.13522736747396	202.48954395878027
2025-08-24 08:04:33	194.32969706391344	206.71024509641057	208.78339784942236	202.00608809394538
2025-08-24 08:04:34	193.12662885927077	205.40304443764904	206.51918926510336	201.5964149999598
2025-08-24 08:04:35	193.73340946536922	204.5009174166599	209.77465929306317	202.30237409425578
2025-08-24 08:04:36	192.66838794890486	205.73294317454796	209.74073460006747	200.89552267070684
2025-08-24 08:04:37	193.5271596273283	204.6964792789079	210.89634540424248	201.27912880231517
2025-08-24 08:04:38	192.80761527120347	205.64006936093173	208.16275217047206	202.38544009647234
2025-08-24 08:04:39	192.4346740105475	205.01313015755127	206.42127300109723	200.32737502671986
2025-08-24 08:04:40	193.4848533054308	204.98938203706922	209.4093034449617	200.84719696074524
2025-08-24 08:04:41	194.80614575269266	206.0823557960916	209.56203460429907	200.96805551918592
2025-08-24 08:04:42	195.32571205657726	204.70361996557335	206.9041501744644	199.85722179889527
2025-08-24 08:04:43	192.52060934099563	202.9090056429106	206.99502490836377	198.7861156142009
2025-08-24 08:04:44	194.2098514650886	200.9904984418548	210.00825991277745	200.87754782055626
2025-08-24 08:04:45	194.5030514285954	200.78781999430896	207.94545432089308	198.716733456727
2025-08-24 08:04:46	192.81852628832232	201.14185009599052	207.5133959159464	200.47939551366423
2025-08-24 08:04:47	193.72596563393864	201.2215025570962	206.39250986392148	198.76140777981954
2025-08-24 08:04:48	194.4566430969359	199.9682041255861	205.40881150036242	197.44560396224452
2025-08-24 08:04:49	192.80871025742064	203.6764777682059	207.533729482571	198.22174667599873
2025-08-24 08:04:50	193.49226643185293	203.14247707441777	207.94088953298632	197.83578841178195
2025-08-24 08:04:51	191.99838825193547	202.57435636795896	208.24154842020937	195.979763051115
2025-08-24 08:04:52	192.1917627531305	202.5039415004105	208.0407242660403	198.28052802800875
2025-08-24 08:04:53	193.40783734187463	201.56716952998877	207.25925233622138	195.95934669445217
2025-08-24 08:04:54	192.052402221132	201.5877466339348	206.77457210699583	196.00604015069896
2025-08-24 08:04:55	193.22137026870791	202.34329658850513	206.5710214871039	198.83007231547438
2025-08-24 08:04:56	193.36108595619112	202.86960193397488	208.8810280440965	197.09423587744638
2025-08-24 08:04:57	193.9620990358048	201.00007619193337	207.41553775207004	196.54082811633094
2025-08-24 08:04:58	194.1441516732456	201.3162989973234	207.64045114491992	195.53885295551763
2025-08-24 08:04:59	195.38362705770226	201.4233227119072	210.1430680032202	198.70138484876136
2025-08-24 08:05:00	193.8393744759115	200.24630248220194	209.6627575658593	196.24570154027293
2025-08-24 08:05:01	193.0162925249986	200.5390732223953	209.17956065869623	197.17971919582192
2025-08-24 08:05:02	193.87182397364575	200.38314052030154	209.15903951283724	197.88840804096048
2025-08-24 08:05:03	194.5339122497459	202.91970086008027	209.17257220975526	197.12474915039107
2025-08-24 08:05:04	194.08001683771445	201.14913647127648	210.53897420717124	196.53416247405514
2025-08-24 08:05:05	194.1008751021523	200.64492972226927	209.3021512190386	193.97533516858206
2025-08-24 08:05:06	194.2317238055831	201.56718977289364	210.81100990920845	195.30607487215542
2025-08-24 08:05:07	193.85373462543154	200.34153287080855	211.0935108238192	196.3058439646428
2025-08-24 08:05:08	193.54602993503227	202.26025176986744	212.09708190582955	195.0821603294021
2025-08-24 08:05:09	195.89858209454513	201.39671410745106	210.20400740044812	197.04507457252933
